"","VALUE","Freq","BPS_CODE","ZONE","BPS_MODEL","BPS_NAME","GROUPVEG","FRI_REPLAC","FRI_MIXED","FRI_SURFAC","FRI_ALLFIR","PRC_REPLAC","PRC_MIXED","PRC_SURFAC","FRG_NEW","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"1",1153,23523440,10550,28,"10550_15_28","Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",199,435,NA,137,69,31,NA,"IV-B",211,255,190,0.82745098,1,0.745098039,5231487,14.5
"2",1157,20084507,10610,28,"10610_22_27_28","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Hardwood-Conifer",78,73,126,29,37,40,23,"I-C",230,230,0,0.901960784,0.901960784,0,4466687,12.4
"3",1152,11623772,10540,28,"10540_28","Southern Rocky Mountain Ponderosa Pine Woodland","Conifer",505,159,24,20,4,13,83,"I-C",168,56,0,0.658823529,0.219607843,0,2585065,7.2
"4",1150,9490928,10510,28,"10510_28","Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",325,54,32,19,6,35,59,"I-C",190,210,255,0.745098039,0.823529412,1,2110732,5.9
"5",1149,8374235,10500,28,"10500_16_23_28","Rocky Mountain Lodgepole Pine Forest","Conifer",152,NA,640,123,81,NA,19,"IV-B",128,251,26,0.501960784,0.984313725,0.101960784,1862385,5.2
"6",1147,7681441,10160,28,"10160_15_28","Colorado Plateau Pinyon-Juniper Woodland","Conifer",430,194,2245,126,29,65,6,"III-B",205,170,102,0.803921569,0.666666667,0.4,1708311,4.7
"7",1146,6567413,10110,28,"10110_28","Rocky Mountain Aspen Forest and Woodland","Hardwood",145,1732,844,116,79,7,14,"IV-B",255,255,115,1,1,0.450980392,1460557,4.1
"8",1170,6424581,11260,28,"11260_6_12_17_18_28","Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",49,NA,NA,49,100,NA,NA,"IV-A",230,0,169,0.901960784,0,0.662745098,1428792,4
"9",1151,5416063,10520,28,"10520_28","Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","Conifer",202,144,153,54,27,38,35,"III-A",115,149,230,0.450980392,0.584313725,0.901960784,1204503,3.3
"10",1178,4318306,11590,28,"11590_28","Rocky Mountain Montane Riparian Systems","Riparian",270,NA,79,61,23,NA,77,"III-A",123,124,93,0.482352941,0.48627451,0.364705882,960368,2.7
"11",1176,3937739,11460,28,"11460_15_16_23_24_25_28","Southern Rocky Mountain Montane-Subalpine Grassland","Grassland",20,NA,21,10,52,NA,48,"I-B",167,205,178,0.654901961,0.803921569,0.698039216,875732,2.4
"12",31,3777152,31,NA,NA,"Barren-Rock/Sand/Clay","Barren-Rock/Sand/Clay",NA,NA,NA,NA,NA,NA,NA,NA,191,191,191,0.749019608,0.749019608,0.749019608,840018,2.3
"13",1161,3677140,10801,28,"10801_21_22_28","Inter-Mountain Basins Big Sagebrush Shrubland-Basin Big Sagebrush","Shrubland",72,NA,NA,72,100,NA,NA,"IV-A",255,190,232,1,0.745098039,0.909803922,817776,2.3
"14",1033,3301669,11070,23,"11070_23_24","Rocky Mountain Gambel Oak-Mixed Montane Shrubland","Shrubland",51,150,NA,38,74,26,NA,"III-A",115,255,223,0.450980392,1,0.874509804,734274,2
"15",1165,3220811,11070,28,"11070_25_28","Rocky Mountain Gambel Oak-Mixed Montane Shrubland","Shrubland",50,171,NA,39,77,23,NA,"III-A",115,255,223,0.450980392,1,0.874509804,716291,2
"16",1266,2545166,11260,29,"11260_20_29_33","Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",50,NA,NA,50,100,NA,NA,"IV-A",230,0,169,0.901960784,0,0.662745098,566031,1.6
"17",1009,2379381,10110,23,"10110_16_23_24","Rocky Mountain Aspen Forest and Woodland","Hardwood",59,50,NA,27,46,54,NA,"I-C",255,255,115,1,1,0.450980392,529162,1.5
"18",1269,2468291,11410,29,"11410_29_30","Northwestern Great Plains Mixedgrass Prairie","Grassland",13,NA,NA,13,100,NA,NA,"II-B",215,255,232,0.843137255,1,0.909803922,548935,1.5
"19",1179,2094739,11600,28,"11600_15_28","Rocky Mountain Subalpine/Upper Montane Riparian Systems","Riparian",273,NA,80,62,23,NA,77,"III-A",49,165,167,0.192156863,0.647058824,0.654901961,465859,1.3
"20",1173,1623377,11430,28,"11430_9_19_21_28","Rocky Mountain Alpine Fell-Field","Grassland",525,NA,NA,525,100,NA,NA,"V-B",130,130,130,0.509803922,0.509803922,0.509803922,361030,1
"21",1015,1422966,10540,23,"10540_16_23_24","Southern Rocky Mountain Ponderosa Pine Woodland","Conifer",280,226,20,17,6,8,86,"I-C",168,56,0,0.658823529,0.219607843,0,316460,0.9
"22",1167,1401182,11170,28,"11170_13_15_28","Southern Rocky Mountain Ponderosa Pine Savanna","Conifer",368,NA,11,11,3,NA,97,"I-B",255,85,0,1,0.333333333,0,311615,0.9
"23",1265,1514406,11250,29,"11250_20_29_30_31_33","Inter-Mountain Basins Big Sagebrush Steppe","Shrubland",92,NA,NA,92,100,NA,NA,"IV-A",255,115,223,1,0.450980392,0.874509804,336796,0.9
"24",898,1230498,11260,22,"11260_22","Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",86,NA,NA,86,100,NA,NA,"IV-A",230,0,169,0.901960784,0,0.662745098,273656,0.8
"25",1028,1289223,10860,23,"10860_13_16_17_18_21_23","Rocky Mountain Lower Montane-Foothill Shrubland","Shrubland",102,28,NA,22,21,79,NA,"I-C",137,68,101,0.537254902,0.266666667,0.396078431,286716,0.8
"26",1163,1075019,10860,28,"10860_28","Rocky Mountain Lower Montane-Foothill Shrubland","Shrubland",73,210,NA,54,74,26,NA,"III-A",137,68,101,0.537254902,0.266666667,0.396078431,239078,0.7
"27",1171,1130548,11270,28,"11270_28","Inter-Mountain Basins Semi-Desert Shrub-Steppe","Shrubland",120,NA,NA,120,100,NA,NA,"IV-B",194,158,215,0.760784314,0.619607843,0.843137255,251428,0.7
"28",1253,1089085,10540,29,"10540_29","Southern Rocky Mountain Ponderosa Pine Woodland","Conifer",303,265,20,18,6,7,87,"I-C",168,56,0,0.658823529,0.219607843,0,242207,0.7
"29",1480,1104275,10590,27,"10590_27_33","Southern Rocky Mountain Pinyon-Juniper Woodland","Conifer",327,406,566,137,42,34,24,"III-B",183,138,46,0.717647059,0.541176471,0.180392157,245585,0.7
"30",892,736731,10802,22,"10802_21_22_28","Inter-Mountain Basins Big Sagebrush Shrubland-Wyoming Big Sagebrush","Shrubland",98,NA,NA,98,100,NA,NA,"IV-A",255,163,180,1,0.639215686,0.705882353,163845,0.5
"31",1037,799339,11261,23,"11261_16_23_24","Inter-Mountain Basins Montane Sagebrush Steppe-Mountain Big Sagebrush","Shrubland",49,NA,NA,49,100,NA,NA,"IV-A",230,0,169,0.901960784,0,0.662745098,177769,0.5
"32",1174,766795,11440,28,"11440_12_16_19_28","Rocky Mountain Alpine Turf","Grassland",207,NA,NA,207,100,NA,NA,"V-A",93,43,29,0.364705882,0.168627451,0.11372549,170531,0.5
"33",11,698299,11,NA,NA,"Open Water","Open Water",NA,NA,NA,NA,NA,NA,NA,NA,0,0,255,0,0,1,155298,0.4
"34",12,681152,12,NA,NA,"Perennial Ice/Snow","Perennial Ice/Snow",NA,NA,NA,NA,NA,NA,NA,NA,159,161,240,0.623529412,0.631372549,0.941176471,151485,0.4
"35",1010,654349,10160,23,"10160_16_23_24_25","Colorado Plateau Pinyon-Juniper Woodland","Conifer",435,195,2265,127,29,65,6,"III-B",205,170,102,0.803921569,0.666666667,0.4,145524,0.4
"36",1013,671758,10510,23,"10510_15_16_17_22_23_24_25","Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",90,77,14,11,12,14,74,"I-B",190,210,255,0.745098039,0.823529412,1,149395,0.4
"37",1154,679125,10560,28,"10560_15_28","Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland","Conifer",199,435,NA,137,69,31,NA,"IV-B",56,168,0,0.219607843,0.658823529,0,151034,0.4
"38",1019,480703,10611,23,"10611_16_23_24","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland-Low Elevation","Hardwood-Conifer",43,13,NA,10,24,76,NA,"I-B",230,230,0,0.901960784,0.901960784,0,106906,0.3
"39",1020,477765,10612,23,"10612_16_23","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland-High Elevation","Hardwood-Conifer",70,60,NA,32,46,54,NA,"I-C",200,230,0,0.784313725,0.901960784,0,106252,0.3
"40",1043,557670,11590,23,"11590_16_23_24_26","Rocky Mountain Montane Riparian Systems","Riparian",270,NA,79,61,23,NA,77,"III-A",123,124,93,0.482352941,0.48627451,0.364705882,124023,0.3
"41",1144,429644,10010,28,"10010","Inter-Mountain Basins Sparsely Vegetated Systems","Sparse",NA,NA,NA,NA,NA,NA,NA,NA,255,255,190,1,1,0.745098039,95551,0.3
"42",1177,443655,11530,28,"11530_28","Inter-Mountain Basins Greasewood Flat","Shrubland",204,NA,NA,204,100,NA,NA,"V-A",225,225,225,0.882352941,0.882352941,0.882352941,98666,0.3
"43",1254,436921,10550,29,"10550_29","Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",113,NA,NA,113,100,NA,NA,"IV-B",211,255,190,0.82745098,1,0.745098039,97169,0.3
"44",1364,424868,11190,25,"11190_24_25","Southern Rocky Mountain Juniper Woodland and Savanna","Conifer",503,217,32,26,5,12,83,"I-C",135,86,20,0.529411765,0.337254902,0.078431373,94488,0.3
"45",1488,415080,11070,27,"11070_27_33","Rocky Mountain Gambel Oak-Mixed Montane Shrubland","Shrubland",50,NA,NA,50,100,NA,NA,"IV-A",115,255,223,0.450980392,1,0.874509804,92312,0.3
"46",1496,436375,11470,27,"11470_27_33","Western Great Plains Foothill and Piedmont Grassland","Grassland",24,NA,NA,24,100,NA,NA,"II-C",137,205,102,0.537254902,0.803921569,0.4,97047,0.3
"47",388,314935,10720,28,"10720_28","Wyoming Basins Dwarf Sagebrush Shrubland and Steppe","Shrubland",125,NA,NA,125,100,NA,NA,"IV-B",132,140,200,0.517647059,0.549019608,0.784313725,70040,0.2
"48",1155,402470,10570,28,"10570_28","Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland","Conifer",499,202,NA,144,29,71,NA,"III-B",227,223,162,0.890196078,0.874509804,0.635294118,89507,0.2
"49",1172,269830,11350,28,"11350_15_28","Inter-Mountain Basins Semi-Desert Grassland","Grassland",77,37,NA,25,33,67,NA,"I-C",185,174,211,0.725490196,0.682352941,0.82745098,60009,0.2
"50",1252,249695,10510,29,"10510_29","Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",94,77,14,11,11,14,75,"I-B",190,210,255,0.745098039,0.823529412,1,55531,0.2
"51",1345,315162,10540,25,"10540_15_25","Southern Rocky Mountain Ponderosa Pine Woodland","Conifer",396,108,10,9,2,9,89,"I-B",168,56,0,0.658823529,0.219607843,0,70090,0.2
"52",1346,382741,10590,25,"10590_25","Southern Rocky Mountain Pinyon-Juniper Woodland","Conifer",243,253,107,58,24,23,53,"III-A",183,138,46,0.717647059,0.541176471,0.180392157,85120,0.2
"53",1477,379744,10541,27,"10541_27","Southern Rocky Mountain Ponderosa Pine Woodland-South","Conifer",346,NA,11,11,3,NA,97,"I-B",168,56,0,0.658823529,0.219607843,0,84453,0.2
"54",2713,401713,10804,23,"10804_6_12_15_16_17_18_23_24_25","Inter-Mountain Basins Big Sagebrush Shrubland-Upland","Shrubland",120,NA,NA,120,100,NA,NA,"IV-B",255,190,232,1,0.745098039,0.909803922,89339,0.2
"55",387,171999,11470,28,"11470_28","Western Great Plains Foothill and Piedmont Grassland","Grassland",12,79,NA,10,87,13,NA,"II-B",137,205,102,0.537254902,0.803921569,0.4,38252,0.1
"56",905,196899,11590,22,"11590_22","Rocky Mountain Montane Riparian Systems","Riparian",271,NA,79,61,23,NA,77,"III-A",123,124,93,0.482352941,0.48627451,0.364705882,43789,0.1
"57",1016,147651,10550,23,"10550_16_23_24","Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",214,7242,NA,208,97,3,NA,"V-A",211,255,190,0.82745098,1,0.745098039,32837,0.1
"58",1035,101133,11170,23,"11170_16_23_24","Southern Rocky Mountain Ponderosa Pine Savanna","Conifer",158,80,9,8,5,10,85,"I-B",255,85,0,1,0.333333333,0,22491,0.1
"59",1044,175224,11600,23,"11600_23","Rocky Mountain Subalpine/Upper Montane Riparian Systems","Riparian",274,NA,79,62,22,NA,78,"III-A",49,165,167,0.192156863,0.647058824,0.654901961,38969,0.1
"60",1145,96961,10060,28,"10060","Rocky Mountain Alpine/Montane Sparsely Vegetated Systems","Sparse",NA,NA,NA,NA,NA,NA,NA,NA,78,78,78,0.305882353,0.305882353,0.305882353,21564,0.1
"61",1156,175489,10590,28,"10590_24_28","Southern Rocky Mountain Pinyon-Juniper Woodland","Conifer",435,200,1930,128,29,64,7,"III-B",183,138,46,0.717647059,0.541176471,0.180392157,39028,0.1
"62",1162,85737,10810,28,"10810_15_16_23_24_28","Inter-Mountain Basins Mixed Salt Desert Scrub","Shrubland",616,NA,NA,616,100,NA,NA,"V-B",245,202,122,0.960784314,0.792156863,0.478431373,19067,0.1
"63",1175,220255,11450,28,"11450_22_24_28","Rocky Mountain Subalpine-Montane Mesic Meadow","Grassland",40,161,NA,32,80,20,NA,"II-C",0,197,255,0,0.77254902,1,48984,0.1
"64",1251,128394,10490,29,"10490_19_20_21_23_28_29","Rocky Mountain Foothill Limber Pine-Juniper Woodland","Conifer",385,NA,NA,385,100,NA,NA,"V-A",102,205,171,0.4,0.803921569,0.670588235,28554,0.1
"65",1257,87185,10610,29,"10610_20_29","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Hardwood-Conifer",118,102,NA,54,46,54,NA,"III-A",230,230,0,0.901960784,0.901960784,0,19389,0.1
"66",1262,124633,10860,29,"10860_29","Rocky Mountain Lower Montane-Foothill Shrubland","Shrubland",106,NA,NA,106,100,NA,NA,"IV-B",137,68,101,0.537254902,0.266666667,0.396078431,27718,0.1
"67",1264,109835,11170,29,"11170_29","Southern Rocky Mountain Ponderosa Pine Savanna","Conifer",382,NA,16,15,4,NA,96,"I-B",255,85,0,1,0.333333333,0,24427,0.1
"68",1271,99620,11480,29,"11480_20_29_30","Western Great Plains Sand Prairie","Grassland",22,NA,NA,22,100,NA,NA,"II-C",245,218,169,0.960784314,0.854901961,0.662745098,22155,0.1
"69",1274,189846,11590,29,"11590_29","Rocky Mountain Montane Riparian Systems","Riparian",99,117,NA,54,54,46,NA,"III-A",123,124,93,0.482352941,0.48627451,0.364705882,42221,0.1
"70",1275,86314,11600,29,"11600_20_29","Rocky Mountain Subalpine/Upper Montane Riparian Systems","Riparian",304,301,NA,151,50,50,NA,"III-B",49,165,167,0.192156863,0.647058824,0.654901961,19196,0.1
"71",1277,93770,11660,29,"11660_29","Middle Rocky Mountain Montane Douglas-fir Forest and Woodland","Conifer",210,109,24,18,9,17,74,"I-C",214,112,0,0.839215686,0.439215686,0,20854,0.1
"72",1339,99075,10160,25,"10160_16_23_24_25","Colorado Plateau Pinyon-Juniper Woodland","Conifer",435,195,2265,127,29,65,6,"III-B",205,170,102,0.803921569,0.666666667,0.4,22034,0.1
"73",1340,170202,10230,25,"10230_14_15_24_25","Madrean Encinal","Conifer",125,191,33,23,18,13,69,"I-C",0,167,132,0,0.654901961,0.517647059,37852,0.1
"74",1367,81738,11270,25,"11270_16_23_24_25","Inter-Mountain Basins Semi-Desert Shrub-Steppe","Shrubland",105,NA,NA,105,100,NA,NA,"IV-B",194,158,215,0.760784314,0.619607843,0.843137255,18178,0.1
"75",1374,134382,11590,25,"11590_25","Rocky Mountain Montane Riparian Systems","Riparian",272,NA,79,62,23,NA,77,"III-A",123,124,93,0.482352941,0.48627451,0.364705882,29886,0.1
"76",1409,130629,10860,33,"10860_27_31_33","Rocky Mountain Lower Montane-Foothill Shrubland","Shrubland",46,NA,NA,46,100,NA,NA,"IV-A",137,68,101,0.537254902,0.266666667,0.396078431,29051,0.1
"77",1414,194154,11260,33,"11260_20_29_33","Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",50,NA,NA,50,100,NA,NA,"IV-A",230,0,169,0.901960784,0,0.662745098,43179,0.1
"78",1416,153818,11470,33,"11470_27_33","Western Great Plains Foothill and Piedmont Grassland","Grassland",24,NA,NA,24,100,NA,NA,"II-C",137,205,102,0.537254902,0.803921569,0.4,34208,0.1
"79",1478,102585,10542,27,"10542_27","Southern Rocky Mountain Ponderosa Pine Woodland-North","Conifer",505,160,31,24,5,15,80,"I-C",148,26,54,0.580392157,0.101960784,0.211764706,22814,0.1
"80",1492,132072,11190,27,"11190_27","Southern Rocky Mountain Juniper Woodland and Savanna","Conifer",495,228,33,27,5,12,83,"I-C",135,86,20,0.529411765,0.337254902,0.078431373,29372,0.1
"81",1497,236559,11490,27,"11490_27_38","Western Great Plains Shortgrass Prairie","Grassland",22,NA,NA,22,100,NA,NA,"II-C",205,205,102,0.803921569,0.803921569,0.4,52609,0.1
"82",1499,210352,11590,27,"11590_27_33","Rocky Mountain Montane Riparian Systems","Riparian",273,NA,80,62,23,NA,77,"III-A",123,124,93,0.482352941,0.48627451,0.364705882,46781,0.1
"83",2717,175448,10804,25,"10804_6_12_15_16_17_18_23_24_25","Inter-Mountain Basins Big Sagebrush Shrubland-Upland","Shrubland",120,NA,NA,120,100,NA,NA,"IV-B",255,190,232,1,0.745098039,0.909803922,39019,0.1
"84",383,4,10010,25,"10010","Inter-Mountain Basins Sparsely Vegetated Systems","Sparse",NA,NA,NA,NA,NA,NA,NA,NA,255,255,190,1,1,0.745098039,1,0
"85",386,4677,11490,28,"11490_28","Western Great Plains Shortgrass Prairie","Grassland",13,61,NA,10,83,17,NA,"II-B",205,205,102,0.803921569,0.803921569,0.4,1040,0
"86",389,11891,10930,28,"10930_13_15_16_23_24_28","Southern Colorado Plateau Sand Shrubland","Shrubland",220,NA,NA,220,100,NA,NA,"V-A",134,219,24,0.525490196,0.858823529,0.094117647,2644,0
"87",390,3007,11250,25,"11250_6_12_13_15_16_17_18_23_24_25_28","Inter-Mountain Basins Big Sagebrush Steppe","Shrubland",117,NA,NA,117,100,NA,NA,"IV-B",255,115,223,1,0.450980392,0.874509804,669,0
"88",878,38,10010,22,"10010","Inter-Mountain Basins Sparsely Vegetated Systems","Sparse",NA,NA,NA,NA,NA,NA,NA,NA,255,255,190,1,1,0.745098039,8,0
"89",879,34003,10110,22,"10110_22","Rocky Mountain Aspen Forest and Woodland","Hardwood",163,NA,NA,163,100,NA,NA,"IV-B",255,255,115,1,1,0.450980392,7562,0
"90",880,184,10160,22,"10160_22","Colorado Plateau Pinyon-Juniper Woodland","Conifer",458,215,3310,140,31,65,4,"III-B",205,170,102,0.803921569,0.666666667,0.4,41,0
"91",881,56382,10490,22,"10490_16_22","Rocky Mountain Foothill Limber Pine-Juniper Woodland","Conifer",216,NA,NA,216,100,NA,NA,"V-A",102,205,171,0.4,0.803921569,0.670588235,12539,0
"92",882,1017,10500,22,"10500_22","Rocky Mountain Lodgepole Pine Forest","Conifer",169,NA,NA,169,100,NA,NA,"IV-B",128,251,26,0.501960784,0.984313725,0.101960784,226,0
"93",883,5783,10510,22,"10510_15_16_17_22_23_24_25","Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",90,77,14,11,12,14,74,"I-B",190,210,255,0.745098039,0.823529412,1,1286,0
"94",884,26940,10540,22,"10540_22","Southern Rocky Mountain Ponderosa Pine Woodland","Conifer",165,49,19,13,8,26,66,"I-B",168,56,0,0.658823529,0.219607843,0,5991,0
"95",885,1395,10550,22,"10550_21_22","Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",333,NA,NA,333,100,NA,NA,"V-A",211,255,190,0.82745098,1,0.745098039,310,0
"96",887,2543,10610,22,"10610_22_27_28","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Hardwood-Conifer",78,73,126,29,37,40,23,"I-C",230,230,0,0.901960784,0.901960784,0,566,0
"97",888,1400,10620,22,"10620_22_28","Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland","Shrubland",229,78,NA,58,25,75,NA,"III-A",191,19,230,0.749019608,0.074509804,0.901960784,311,0
"98",889,8639,10660,22,"10660_22","Inter-Mountain Basins Mat Saltbush Shrubland","Shrubland",NA,NA,NA,NA,NA,NA,NA,NA,11,190,127,0.043137255,0.745098039,0.498039216,1921,0
"99",890,59,10720,22,"10720_22_29","Wyoming Basins Dwarf Sagebrush Shrubland and Steppe","Shrubland",331,NA,NA,331,100,NA,NA,"V-A",132,140,200,0.517647059,0.549019608,0.784313725,13,0
"100",891,32515,10801,22,"10801_21_22_28","Inter-Mountain Basins Big Sagebrush Shrubland-Basin Big Sagebrush","Shrubland",72,NA,NA,72,100,NA,NA,"IV-A",255,190,232,1,0.745098039,0.909803922,7231,0
"101",893,1,10810,22,"10810_22","Inter-Mountain Basins Mixed Salt Desert Scrub","Shrubland",450,NA,NA,450,100,NA,NA,"V-A",245,202,122,0.960784314,0.792156863,0.478431373,0,0
"102",894,15321,10861,22,"10861_22","Rocky Mountain Lower Montane-Foothill Shrubland-No True Mountain Mahogany","Shrubland",89,NA,NA,89,100,NA,NA,"IV-A",137,68,101,0.537254902,0.266666667,0.396078431,3407,0
"103",895,1442,10862,22,"10862_22","Rocky Mountain Lower Montane-Foothill Shrubland-True Mountain Mahogany","Shrubland",106,NA,NA,106,100,NA,NA,"IV-B",137,25,135,0.537254902,0.098039216,0.529411765,321,0
"104",897,5,11150,22,"11150_21_22","Inter-Mountain Basins Juniper Savanna","Conifer",355,212,123,64,18,30,52,"III-A",137,112,68,0.537254902,0.439215686,0.266666667,1,0
"105",899,1079,11270,22,"11270_22","Inter-Mountain Basins Semi-Desert Shrub-Steppe","Shrubland",448,NA,NA,448,100,NA,NA,"V-A",194,158,215,0.760784314,0.619607843,0.843137255,240,0
"106",900,2596,11350,22,"11350_22","Inter-Mountain Basins Semi-Desert Grassland","Grassland",25,NA,NA,25,100,NA,NA,"II-C",185,174,211,0.725490196,0.682352941,0.82745098,577,0
"107",901,6,11390,22,"11390_22","Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland","Grassland",66,NA,NA,66,100,NA,NA,"IV-A",171,205,102,0.670588235,0.803921569,0.4,1,0
"108",904,50,11530,22,"11530_20_22_29_30","Inter-Mountain Basins Greasewood Flat","Shrubland",207,NA,NA,207,100,NA,NA,"V-A",225,225,225,0.882352941,0.882352941,0.882352941,11,0
"109",906,430,11620,22,"11620_22","Western Great Plains Floodplain Systems","Riparian",571,125,NA,103,18,82,NA,"III-B",102,153,205,0.4,0.6,0.803921569,96,0
"110",907,1328,11660,22,"11660_22","Middle Rocky Mountain Montane Douglas-fir Forest and Woodland","Conifer",207,53,138,32,16,60,24,"I-C",214,112,0,0.839215686,0.439215686,0,295,0
"111",1006,4045,10010,23,"10010","Inter-Mountain Basins Sparsely Vegetated Systems","Sparse",NA,NA,NA,NA,NA,NA,NA,NA,255,255,190,1,1,0.745098039,900,0
"112",1008,31910,10060,23,"10060","Rocky Mountain Alpine/Montane Sparsely Vegetated Systems","Sparse",NA,NA,NA,NA,NA,NA,NA,NA,78,78,78,0.305882353,0.305882353,0.305882353,7097,0
"113",1011,2619,10490,23,"10490_19_20_21_23_28_29","Rocky Mountain Foothill Limber Pine-Juniper Woodland","Conifer",385,NA,NA,385,100,NA,NA,"V-A",102,205,171,0.4,0.803921569,0.670588235,582,0
"114",1012,11107,10500,23,"10500_16_23_28","Rocky Mountain Lodgepole Pine Forest","Conifer",152,NA,640,123,81,NA,19,"IV-B",128,251,26,0.501960784,0.984313725,0.101960784,2470,0
